commit	blob	path
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	8707f7c893a734aa0068e35bec9e90b11eebbf62	drivers/gpu/drm/gma500/mid_bios.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	4fbc22a59ac7a9e76a373b65cd7fcf97aa1605ba	drivers/gpu/drm/gma500/mmu.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	e6d39703718c49a7c6345f8787593acd049e0130	drivers/gpu/drm/gma500/mmu.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	8d20fa2ee2863f8753126289715d23e731a9bf96	drivers/gpu/drm/gma500/oaktrail.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	086d14678a8ec901cb0bdac5b22d93b2f8c05d56	drivers/gpu/drm/gma500/oaktrail_crtc.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	2531959d3d77017a534e329fc911354d4647f97c	drivers/gpu/drm/gma500/oaktrail_device.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	5a61321760861d966858023cb37b36933766460d	drivers/gpu/drm/gma500/oaktrail_hdmi.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	a780643f25aa46f7a42aa1d784478ea19ff10123	drivers/gpu/drm/gma500/oaktrail_hdmi_i2c.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	425796d8d6c3dc077b9fc8a67d44cb35c98186f2	drivers/gpu/drm/gma500/oaktrail_lvds.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	bbfbe893d1c42c9d681383ab9aa2784acad19adb	drivers/gpu/drm/gma500/oaktrail_lvds_i2c.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	5f0daa25b86da9e3b54415f6e184189e223344c5	drivers/gpu/drm/gma500/opregion.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	4a90f8b0e16cb122ac0ebd62c6b8ddfcd9df9783	drivers/gpu/drm/gma500/opregion.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	186af29bea6fb80ad86bb6a2321fc9378ebfccad	drivers/gpu/drm/gma500/power.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	063328d66652c63b653a5a10fa4bff89a92eaa30	drivers/gpu/drm/gma500/power.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	6dece8f0e380f7a447d582d6f914caa8d3d3704a	drivers/gpu/drm/gma500/psb_device.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	3f11179562c92b5174de4446aedb1f66cf16b256	drivers/gpu/drm/gma500/psb_device.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	d17cb5b4a4bf2d80e8fa0e83dd09cabff5b20fe1	drivers/gpu/drm/gma500/psb_drv.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	db197b865b90a020ac0975c4cc6a5bd00627a29a	drivers/gpu/drm/gma500/psb_drv.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	0df75a4a773961b22041cca5bb3417414bb6d4e2	drivers/gpu/drm/gma500/psb_intel_display.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	979ea8ecf0d59254f187cf9d22df033213c7eb4a	drivers/gpu/drm/gma500/psb_intel_drv.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	cd882786d9461689ca92ba354ff84d131e751e4a	drivers/gpu/drm/gma500/psb_intel_lvds.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	45b10f30a2a90b8c594cdda15e0627cd7d00fdaa	drivers/gpu/drm/gma500/psb_intel_modes.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	ced7b433befbbfe5dfcf2af9c6533dc17a10e638	drivers/gpu/drm/gma500/psb_intel_reg.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	3ca11aad569d99c16bffdf7ae83252a93486fd5b	drivers/gpu/drm/gma500/psb_intel_sdvo.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	600e79744d68cdaaa2e90e2c8fc6dbd6cdebf2b3	drivers/gpu/drm/gma500/psb_intel_sdvo_regs.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	c224c7ff353ce35ba36b3c2b0a4cff4bff478578	drivers/gpu/drm/gma500/psb_irq.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	7648f69824a5d4c5b2edf381b30c56524c4cf9c6	drivers/gpu/drm/gma500/psb_irq.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	2a229a0ef36c0d76d9eea29ad75107b5784f4a08	drivers/gpu/drm/gma500/psb_reg.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	d7b89508311ffc6cbe1ccd302a6e84dfa83bf6fe	drivers/i2c/busses/Kconfig
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	3755c54b3d82844593be3ad9eebb7d044514a88a	drivers/i2c/busses/Makefile
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	34bbbb8c52f6ac136f8024e0347ac652d1374b4e	drivers/i2c/busses/i2c-acorn.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	1eac358380405838d15551e353605cab0a7e5e65	drivers/i2c/busses/i2c-ali1535.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	ee4fd66dedb0de8455a139c0a3a4a19d1ca32a2d	drivers/i2c/busses/i2c-ali1563.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	418d11266671e314aa2fb882ece025dc0ae998da	drivers/i2c/busses/i2c-ali15x3.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	2da73173ce248fe7151913ffd5a564c15d7ec8b3	drivers/i2c/busses/i2c-altera.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	b0b40fe1d79bfe0fb5a0d599f604a0e4c82a5863	drivers/i2c/busses/i2c-amd-asf-plat.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	5b41d18b62d31cc74133893989cfb04ccf863d64	drivers/i2c/busses/i2c-amd-mp2-pci.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	9fdd6a5fb8b65cf23ac65aa8c7b69983a2c1f56b	drivers/i2c/busses/i2c-amd-mp2-plat.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	9b7e9494dd1239b56093df5e5f82a6768649312f	drivers/i2c/busses/i2c-amd-mp2.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	3621c02f1cbabd8c5e9d8a4ae1494ada78726b15	drivers/i2c/busses/i2c-amd756.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	dd9ac4bb6704adf967116819bcf716c5948866fc	drivers/i2c/busses/i2c-amd8111.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	a26b74c712061188bf761b28247f5cef44b67515	drivers/i2c/busses/i2c-aspeed.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	b64adef778d4b85c7c14a2172d43bb7f1a1f3f39	drivers/i2c/busses/i2c-at91-core.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	894cedbca99f57859fc9d412196603a7d686e168	drivers/i2c/busses/i2c-at91-master.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	131a67d9d4a68910cf225d7474b91d2fc03e1c23	drivers/i2c/busses/i2c-at91-slave.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	942e9c3973bb57826fc5addfa0af4ea25fb66f8d	drivers/i2c/busses/i2c-at91.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	b78b38ddac463b5b70d17255be994ac47602ca66	drivers/i2c/busses/i2c-au1550.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	0555eeb6903a1fe769096b9233f46e834155b788	drivers/i2c/busses/i2c-axxia.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	66bb3bfdaa4c03b576a60221f98b27ca4601997c	drivers/i2c/busses/i2c-bcm-iproc.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	d4f287b31fd769a9d88e044424fe99224702a9d7	drivers/i2c/busses/i2c-bcm-kona.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	0d7e2654a534e92a529f27fdc049812359678522	drivers/i2c/busses/i2c-bcm2835.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	5fa30e8926c53a3db6938b2a8f7ba8e5ad51847f	drivers/i2c/busses/i2c-brcmstb.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	da8770182a18624647b9400ad060e811567764f2	drivers/i2c/busses/i2c-cadence.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	8065c7e4462e8ebe4928d04f0f48e1d0772dbb3e	drivers/i2c/busses/i2c-cbus-gpio.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	d97233862a6c8d7e8391b67ce40a0048980e3529	drivers/i2c/busses/i2c-ccgx-ucsi.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	739ac7a4b117f8745d2142b6b54f706611c3b780	drivers/i2c/busses/i2c-ccgx-ucsi.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	25a74fa51aa00263b06379c1444487b16d1a705d	drivers/i2c/busses/i2c-cgbc.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	606ac071cb8039f36e668e74228a4a51e7245414	drivers/i2c/busses/i2c-cht-wc.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	951de6249834214fd5ce38224c1cdd380fc7bbf9	drivers/i2c/busses/i2c-cp2615.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	2cb6a233d31330c4a74f2661433194e3d9494876	drivers/i2c/busses/i2c-cpm.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	208ce4f9e782cdc5e08a5c91ccc8ddfeb4c6ef04	drivers/i2c/busses/i2c-cros-ec-tunnel.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	e15eef163a8f835a0ef09665a608159e5480a79b	drivers/i2c/busses/i2c-davinci.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	9f0ec0fae6f23552e82e6a9ee450abf5ee164c33	drivers/i2c/busses/i2c-designware-amdisp.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	186f9b9f48b4000b2d7607a534810f0802b5b972	drivers/i2c/busses/i2c-designware-amdpsp.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	45774aa47c28c65c510b523eddc08348de30cfd4	drivers/i2c/busses/i2c-designware-baytrail.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	a1eca6cd4b75e9a76f2fc10afba8877d2b45417d	drivers/i2c/busses/i2c-designware-common.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	2c929a6e8da2a35b3b2d8ad886e326e2df285927	drivers/i2c/busses/i2c-designware-core.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	a1bcc3797e4ffef0edb9d3e978eab20a3c09d6aa	drivers/i2c/busses/i2c-designware-master.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	468287922363a29855c437eee11ec4c41f0a0da4	drivers/i2c/busses/i2c-designware-pcidrv.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	447af5523c2e4fc74e93f3cd22f8f0b380617e9c	drivers/i2c/busses/i2c-designware-platdrv.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	0abcc7757b2312d824d4c2d86b3c364c0c9082bb	drivers/i2c/busses/i2c-designware-slave.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	38d7f31aee79c13b6d8a0be9ad99e98b26f19d9f	drivers/i2c/busses/i2c-digicolor.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	d502f6e4732fcdea029485ff550e29a9b31817f7	drivers/i2c/busses/i2c-diolan-u2c.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	bde2ef09886268150d26d1ee73429a652fef605e	drivers/i2c/busses/i2c-dln2.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	8c67ab4f2aad333659a5b94478d9b69e9924df18	drivers/i2c/busses/i2c-eg20t.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	cfe8665cacd270d9e8599106a06d7a0e9237cfae	drivers/i2c/busses/i2c-elektor.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	ece019b3d066e51021f02171d974d8b153d3592d	drivers/i2c/busses/i2c-emev2.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	9c1c5f3c09f6df2fddd123d83fd1a28208a8f12d	drivers/i2c/busses/i2c-exynos5.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	b2dc5ae1d0e4b817b5820783b0acfbf7ba7b788b	drivers/i2c/busses/i2c-fsi.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	6294b0b0cc8f710013493d78b8fd6300697528b0	drivers/i2c/busses/i2c-gpio.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	6a5cef7e4383970f4d449942d8048f950364e8d4	drivers/i2c/busses/i2c-gxp.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	a53b4bb7c3c0487ea028453cca6d09f6e4a993a3	drivers/i2c/busses/i2c-highlander.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	ba5c9579ae19013e5c961c3ac1b1bdcd8a577e00	drivers/i2c/busses/i2c-hisi.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	95ab910b80c0e2592ced234eee5ebce6bcac6a60	drivers/i2c/busses/i2c-hix5hd2.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	c60b73e933cf48dac0d2d23b3b2a2f472bd791e6	drivers/i2c/busses/i2c-hydra.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	b29c99ed38839371669811720ccf361c2db4cdad	drivers/i2c/busses/i2c-i801.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	7c70e8bda24e3d26ad5ca571ebd846a9ec4e9daa	drivers/i2c/busses/i2c-ibm_iic.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	f0288889c70f8362696043c318c047d3b2fb6e8a	drivers/i2c/busses/i2c-ibm_iic.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	55496e48ccd19b6fab1716d7cc3125c5a1b7fd3d	drivers/i2c/busses/i2c-icy.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	88192c25c44cda317f66781dc66a7ec5b27b5793	drivers/i2c/busses/i2c-img-scb.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	1cfd7a4c8237019de3562090fcd73ba12f61fa61	drivers/i2c/busses/i2c-imx-lpi2c.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	19ec056b00afeba708b90e3aac73c3136109e64a	drivers/i2c/busses/i2c-imx.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	4c67c5d18f34b6c857612a1d97380d2962562551	drivers/i2c/busses/i2c-iop3xx.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	143548335504a68e627e777b4e30ed88456d7a94	drivers/i2c/busses/i2c-iop3xx.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	a2ac992f9cb0d2accfaa979b802b98c3b7fbe3af	drivers/i2c/busses/i2c-isch.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	7aaefb21416ab65a62f0b66e64a123ed826e9179	drivers/i2c/busses/i2c-ismt.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	695be3b21460856c544a31c6834a2376784dcdbd	drivers/i2c/busses/i2c-jz4780.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	4e1d675411322034b8da2f2ac1d0855256393bcf	drivers/i2c/busses/i2c-k1.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	9420c8b342b573da435eeef5a05efde35d61434d	drivers/i2c/busses/i2c-keba.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	9b4c7cba62b64c5557c257c32832eedf77db7142	drivers/i2c/busses/i2c-kempld.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	93274f0c2d72166bf017f65af797f418743b6a57	drivers/i2c/busses/i2c-ljca.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	ccd13c4fb83eeb3913e91dd81eaf4cf1aa6a76a5	drivers/i2c/busses/i2c-lpc2k.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	9df73557ecc409456c5ca70dd8553a8be20735ca	drivers/i2c/busses/i2c-ls2x-v2.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	af7bf61b0f4d7f47e26d4c312733a759c82f684f	drivers/i2c/busses/i2c-ls2x.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	bc0f1a0c8ee13b5850c97fea8ae97180e63471b1	drivers/i2c/busses/i2c-mchp-pci1xxxx.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	0d9032953e48dae6333404b842c35c3299cde338	drivers/i2c/busses/i2c-meson.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	5a429f17359ff63e027bb1bb7721a62f88ae306a	drivers/i2c/busses/i2c-microchip-corei2c.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	24ccc4546ab881c0707aef9f4648f4387bc55dd4	drivers/i2c/busses/i2c-mlxbf.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	07d3cadbf5102a757cdd51e593170244341738cf	drivers/i2c/busses/i2c-mlxcpld.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	a21fa45bd64c47214498092dc70d6bdbba509590	drivers/i2c/busses/i2c-mpc.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	307925fb78e361d469357ceb21e6fce449f4f88b	drivers/i2c/busses/i2c-mt65xx.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	0a288c998419b3db62a86c45a01568652028e57b	drivers/i2c/busses/i2c-mt7621.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	1acba628e16c3bd1dbf82c777162870cbe3815ef	drivers/i2c/busses/i2c-mv64xxx.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	eee4fdcd9df31a77568232d03024fa7755118bdc	drivers/i2c/busses/i2c-mxs.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	1413ab6f94628b26bffabf1134fe701d2ace9e26	drivers/i2c/busses/i2c-nct6694.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	7064fab81eacd416756906cc2ff0567ac44a3465	drivers/i2c/busses/i2c-nforce2.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	c3878670da9cfa462b66919ddc58b55cc78db6e5	drivers/i2c/busses/i2c-nomadik.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	f667a873b81e096a76c400083f1955a396becb4d	drivers/i2c/busses/i2c-npcm7xx.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	14c059b0394574cb6fcac37154b4c420761954a3	drivers/i2c/busses/i2c-nvidia-gpu.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	2d18c10358375fb398e71ae108c9e628cd0178ed	drivers/i2c/busses/i2c-ocores.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	93a49e4637ec93571fe8c361109a53c09cc7d472	drivers/i2c/busses/i2c-octeon-core.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	aba81477d7d4f1797edddd30e7e313e71056ccc3	drivers/i2c/busses/i2c-octeon-core.h
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	edfca7b20f291674bb9b89951b776ebfb59bf2a7	drivers/i2c/busses/i2c-octeon-platdrv.c
9b87fdc9af2fbfcdb5c24a64139685ef80f6573f	f02d294db42a6567dbcf65d0438e1648f987d912	drivers/i2c/busses/i2c-omap.c
